test_no,crash_type,angle,speed_kph,category
9149,IMPACTOR INTO VEHICLE,353.0,90.24,Rear
9150,IMPACTOR INTO VEHICLE,345.0,90.45,Rear
9151,IMPACTOR INTO VEHICLE,345.0,90.03,Rear
9152,IMPACTOR INTO VEHICLE,345.0,89.1,Rear
9153,IMPACTOR INTO VEHICLE,345.0,80.0,Rear
9154,IMPACTOR INTO VEHICLE,345.0,90.27,Rear
9155,IMPACTOR INTO VEHICLE,345.0,89.88,Rear
9156,VEHICLE INTO BARRIER,0.0,56.43,Frontal
9157,VEHICLE INTO BARRIER,0.0,56.44,Frontal
9158,VEHICLE INTO POLE,270.0,32.06,Side
9159,IMPACTOR INTO VEHICLE,270.0,62.32,Side
9160,VEHICLE INTO BARRIER,0.0,56.54,Frontal
9161,VEHICLE INTO POLE,270.0,32.05,Side
9162,IMPACTOR INTO VEHICLE,270.0,62.35,Side
9164,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9165,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9166,VEHICLE INTO BARRIER,0.0,56.4,Frontal
9167,VEHICLE INTO POLE,270.0,32.11,Side
9168,IMPACTOR INTO VEHICLE,270.0,62.35,Side
9169,VEHICLE INTO POLE,270.0,30.76,Side
9170,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,0.0,Other
9171,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,5.63,Other
9172,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,0.0,Other
9173,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,5.63,Other
9174,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,5.63,Other
9175,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,3.7,Other
9176,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,9.33,Other
9177,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,9.33,Other
9178,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,11.1,Other
9179,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,11.1,Other
9180,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,3.7,Other
9181,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,1.93,Other
9182,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,1.93,Other
9183,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,0.0,Other
9184,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,3.7,Other
9185,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,0.0,Other
9186,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,9.33,Other
9187,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,7.4,Other
9188,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,7.4,Other
9189,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,13.04,Other
9190,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,3.7,Other
9191,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,7.4,Other
9192,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,14.81,Other
9193,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,11.1,Other
9194,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,7.4,Other
9195,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,5.63,Other
9196,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,9.33,Other
9197,FORWARD COLLISION WARNING PERFORMANCE TEST,0.0,9.33,Other
9198,LANE DEPARTURE WARNING PERFORMANCE TEST,0.0,5.63,Other
9199,IMPACTOR INTO VEHICLE,270.0,61.88,Side
9200,IMPACTOR INTO VEHICLE,345.0,97.88,Rear
9201,IMPACTOR INTO VEHICLE,353.0,97.62,Rear
9202,IMPACTOR INTO VEHICLE,345.0,87.27,Rear
9203,IMPACTOR INTO VEHICLE,353.0,87.23,Rear
9204,IMPACTOR INTO VEHICLE,345.0,100.91,Rear
9205,IMPACTOR INTO VEHICLE,353.0,90.86,Rear
9206,IMPACTOR INTO VEHICLE,345.0,89.7,Rear
9207,IMPACTOR INTO VEHICLE,353.0,91.04,Rear
9208,IMPACTOR INTO VEHICLE,345.0,89.72,Rear
9209,IMPACTOR INTO VEHICLE,353.0,89.53,Rear
9210,IMPACTOR INTO VEHICLE,353.0,90.17,Rear
9211,IMPACTOR INTO VEHICLE,345.0,89.77,Rear
9212,IMPACTOR INTO VEHICLE,345.0,90.28,Rear
9213,IMPACTOR INTO VEHICLE,353.0,90.04,Rear
9214,IMPACTOR INTO VEHICLE,345.0,90.73,Rear
9215,IMPACTOR INTO VEHICLE,353.0,90.45,Rear
9216,IMPACTOR INTO VEHICLE,353.0,90.28,Rear
9217,IMPACTOR INTO VEHICLE,345.0,90.43,Rear
9218,IMPACTOR INTO VEHICLE,353.0,90.78,Rear
9219,IMPACTOR INTO VEHICLE,353.0,90.19,Rear
9220,IMPACTOR INTO VEHICLE,353.0,90.33,Rear
9221,IMPACTOR INTO VEHICLE,353.0,90.64,Rear
9222,IMPACTOR INTO VEHICLE,353.0,90.19,Rear
9223,IMPACTOR INTO VEHICLE,345.0,89.79,Rear
9224,IMPACTOR INTO VEHICLE,345.0,89.62,Rear
9225,IMPACTOR INTO VEHICLE,345.0,89.74,Rear
9226,IMPACTOR INTO VEHICLE,353.0,90.38,Rear
9228,IMPACTOR INTO VEHICLE,345.0,89.69,Rear
9229,IMPACTOR INTO VEHICLE,345.0,90.03,Rear
9230,SLED WITH VEHICLE BODY,22.0,88.12,Sled
9231,SLED WITH VEHICLE BODY,345.0,88.44,Sled
9232,SLED WITH VEHICLE BODY,28.0,87.95,Sled
9233,SLED WITH VEHICLE BODY,24.0,87.72,Sled
9234,SLED WITH VEHICLE BODY,22.0,88.01,Sled
9235,SLED WITH VEHICLE BODY,22.0,87.82,Sled
9236,SLED WITH VEHICLE BODY,22.0,88.11,Sled
9237,SLED WITH VEHICLE BODY,22.0,87.86,Sled
9238,SLED WITH VEHICLE BODY,22.0,88.01,Sled
9239,SLED WITH VEHICLE BODY,16.0,87.99,Sled
9240,SLED WITH VEHICLE BODY,22.0,88.15,Sled
9241,SLED WITH VEHICLE BODY,22.0,88.14,Sled
9242,SLED WITH VEHICLE BODY,22.0,87.84,Sled
9243,SLED WITH VEHICLE BODY,22.0,88.05,Sled
9244,SLED WITH VEHICLE BODY,22.0,87.97,Sled
9245,SLED WITH VEHICLE BODY,22.0,88.59,Sled
9246,SLED WITH VEHICLE BODY,22.0,88.67,Sled
9247,SLED WITH VEHICLE BODY,22.0,88.81,Sled
9248,VEHICLE INTO BARRIER,0.0,56.27,Frontal
9249,IMPACTOR INTO VEHICLE,270.0,61.3,Side
9250,VEHICLE INTO BARRIER,0.0,56.48,Frontal
9251,VEHICLE INTO POLE,270.0,31.88,Side
9252,VEHICLE INTO BARRIER,0.0,56.21,Frontal
9253,VEHICLE INTO POLE,270.0,32.08,Side
9254,IMPACTOR INTO VEHICLE,270.0,62.26,Side
9255,IMPACTOR INTO VEHICLE,270.0,62.29,Side
9256,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9257,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9258,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9259,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9288,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9291,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9292,IMPACTOR INTO VEHICLE,270.0,61.95,Side
9293,VEHICLE INTO POLE,270.0,32.08,Side
9294,IMPACTOR INTO VEHICLE,270.0,62.41,Side
9295,VEHICLE INTO BARRIER,0.0,56.25,Frontal
9296,VEHICLE INTO BARRIER,0.0,56.28,Frontal
9297,VEHICLE INTO POLE,270.0,32.18,Side
9298,IMPACTOR INTO VEHICLE,270.0,62.18,Side
9299,IMPACTOR INTO VEHICLE,270.0,62.14,Side
9300,VEHICLE INTO POLE,270.0,32.13,Side
9324,IMPACTOR INTO VEHICLE,270.0,62.2,Side
9325,VEHICLE INTO POLE,270.0,32.0,Side
9326,VEHICLE INTO BARRIER,0.0,56.45,Frontal
9327,IMPACTOR INTO VEHICLE,270.0,61.71,Side
9328,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9329,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9330,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9332,VEHICLE INTO BARRIER,0.0,56.63,Frontal
9333,VEHICLE INTO BARRIER,0.0,56.51,Frontal
9334,VEHICLE INTO BARRIER,0.0,56.41,Frontal
9335,VEHICLE INTO BARRIER,0.0,56.15,Frontal
9336,VEHICLE INTO BARRIER,0.0,56.61,Frontal
9337,VEHICLE INTO BARRIER,0.0,56.27,Frontal
9338,LOW RISK DEPLOYMENT,0.0,0.0,Other
9339,LOW RISK DEPLOYMENT,0.0,0.0,Other
9340,LOW RISK DEPLOYMENT,0.0,0.0,Other
9341,LOW RISK DEPLOYMENT,0.0,0.0,Other
9342,LOW RISK DEPLOYMENT,0.0,0.0,Other
9343,LOW RISK DEPLOYMENT,0.0,0.0,Other
9344,VEHICLE INTO BARRIER,0.0,39.5,Frontal
9345,VEHICLE INTO BARRIER,0.0,39.6,Frontal
9346,VEHICLE INTO BARRIER,0.0,39.6,Frontal
9347,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9348,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9349,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9350,VEHICLE INTO BARRIER,0.0,56.23,Frontal
9351,VEHICLE INTO POLE,270.0,32.13,Side
9352,VEHICLE INTO POLE,270.0,32.72,Side
9353,IMPACTOR INTO VEHICLE,270.0,61.7,Side
9354,IMPACTOR INTO VEHICLE,15.0,89.93,Rear
9355,IMPACTOR INTO VEHICLE,270.0,61.58,Side
9356,ROLLOVER,0.0,0.0,Rollover
9357,ROLLOVER,0.0,0.0,Rollover
9358,ROLLOVER,0.0,0.0,Rollover
9359,ROLLOVER,0.0,0.0,Rollover
9360,ROLLOVER,0.0,0.0,Rollover
9361,ROLLOVER,0.0,0.0,Rollover
9362,ROLLOVER,0.0,0.0,Rollover
9363,ROLLOVER,0.0,0.0,Rollover
9364,ROLLOVER,0.0,0.0,Rollover
9365,ROLLOVER,0.0,0.0,Rollover
9366,ROLLOVER,0.0,0.0,Rollover
9367,ROLLOVER,0.0,0.0,Rollover
9368,ROLLOVER,0.0,0.0,Rollover
9369,ROLLOVER,0.0,0.0,Rollover
9370,ROLLOVER,0.0,0.0,Rollover
9371,ROLLOVER,0.0,0.0,Rollover
9372,ROLLOVER,0.0,0.0,Rollover
9373,ROLLOVER,0.0,0.0,Rollover
9374,ROLLOVER,0.0,0.0,Rollover
9375,VEHICLE INTO BARRIER,0.0,0.0,Frontal
9376,ROLLOVER,0.0,0.0,Rollover
9377,ROLLOVER,0.0,0.0,Rollover
9378,ROLLOVER,0.0,0.0,Rollover
9379,ROLLOVER,0.0,0.0,Rollover
9380,ROLLOVER,0.0,0.0,Rollover
9381,ROLLOVER,0.0,0.0,Rollover
9382,ROLLOVER,0.0,0.0,Rollover
9383,ROLLOVER,0.0,0.0,Rollover
9384,ROLLOVER,0.0,0.0,Rollover
9385,ROLLOVER,0.0,0.0,Rollover
9386,ROLLOVER,0.0,0.0,Rollover
9387,ROLLOVER,0.0,0.0,Rollover
9388,ROLLOVER,0.0,0.0,Rollover
9389,ROLLOVER,0.0,0.0,Rollover
9390,ROLLOVER,0.0,0.0,Rollover
9391,ROLLOVER,0.0,0.0,Rollover
9392,ROLLOVER,0.0,0.0,Rollover
9393,ROLLOVER,0.0,0.0,Rollover
9394,ROLLOVER,0.0,0.0,Rollover
9395,ROLLOVER,0.0,0.0,Rollover
9396,ROLLOVER,0.0,0.0,Rollover
9397,ROLLOVER,0.0,0.0,Rollover
9398,ROLLOVER,0.0,0.0,Rollover
9399,ROLLOVER,0.0,0.0,Rollover
9400,ROLLOVER,0.0,0.0,Rollover
9401,ROLLOVER,0.0,0.0,Rollover
9402,ROLLOVER,0.0,0.0,Rollover
9403,ROLLOVER,0.0,0.0,Rollover
9404,ROLLOVER,0.0,0.0,Rollover
9405,ROLLOVER,0.0,0.0,Rollover
9406,ROLLOVER,0.0,0.0,Rollover
9407,ROLLOVER,0.0,0.0,Rollover
9408,ROLLOVER,0.0,0.0,Rollover
9409,ROLLOVER,0.0,0.0,Rollover
9410,ROLLOVER,0.0,0.0,Rollover
9411,ROLLOVER,0.0,0.0,Rollover
9412,ROLLOVER,0.0,0.0,Rollover
9413,ROLLOVER,0.0,0.0,Rollover
9414,ROLLOVER,0.0,0.0,Rollover
9415,ROLLOVER,0.0,0.0,Rollover
9416,ROLLOVER,0.0,0.0,Rollover
9417,ROLLOVER,0.0,0.0,Rollover
9418,ROLLOVER,0.0,0.0,Rollover
9419,ROLLOVER,0.0,0.0,Rollover
9420,ROLLOVER,0.0,0.0,Rollover
9421,ROLLOVER,0.0,0.0,Rollover
9422,ROLLOVER,0.0,0.0,Rollover
9423,ROLLOVER,0.0,0.0,Rollover
9424,ROLLOVER,0.0,0.0,Rollover
9425,ROLLOVER,0.0,0.0,Rollover
9426,ROLLOVER,0.0,0.0,Rollover
9427,ROLLOVER,0.0,0.0,Rollover
9428,ROLLOVER,0.0,0.0,Rollover
9429,ROLLOVER,0.0,0.0,Rollover
9430,ROLLOVER,0.0,0.0,Rollover
9431,ROLLOVER,0.0,0.0,Rollover
9432,ROLLOVER,0.0,0.0,Rollover
9433,ROLLOVER,0.0,0.0,Rollover
9434,ROLLOVER,0.0,0.0,Rollover
9435,ROLLOVER,0.0,0.0,Rollover
9436,ROLLOVER,0.0,0.0,Rollover
9437,ROLLOVER,0.0,0.0,Rollover
9438,ROLLOVER,0.0,0.0,Rollover
9439,ROLLOVER,0.0,0.0,Rollover
9440,ROLLOVER,0.0,0.0,Rollover
9441,ROLLOVER,0.0,0.0,Rollover
9442,ROLLOVER,0.0,0.0,Rollover
9443,ROLLOVER,0.0,0.0,Rollover
9444,ROLLOVER,0.0,0.0,Rollover
9445,ROLLOVER,0.0,0.0,Rollover
9446,ROLLOVER,0.0,0.0,Rollover
9447,ROLLOVER,0.0,0.0,Rollover
9448,ROLLOVER,0.0,0.0,Rollover
9449,ROLLOVER,0.0,0.0,Rollover
9450,ROLLOVER,0.0,0.0,Rollover
9451,ROLLOVER,0.0,0.0,Rollover
9452,ROLLOVER,0.0,0.0,Rollover
9453,ROLLOVER,0.0,0.0,Rollover
9454,ROLLOVER,0.0,0.0,Rollover
9455,ROLLOVER,0.0,0.0,Rollover
9456,ROLLOVER,0.0,0.0,Rollover
9457,ROLLOVER,0.0,0.0,Rollover
9458,ROLLOVER,0.0,0.0,Rollover
9459,ROLLOVER,0.0,0.0,Rollover
9460,ROLLOVER,0.0,0.0,Rollover
9461,ROLLOVER,0.0,0.0,Rollover
9462,ROLLOVER,0.0,0.0,Rollover
9463,ROLLOVER,0.0,0.0,Rollover
9464,ROLLOVER,0.0,0.0,Rollover
9465,ROLLOVER,0.0,0.0,Rollover
9466,ROLLOVER,0.0,0.0,Rollover
9467,ROLLOVER,0.0,0.0,Rollover
9468,ROLLOVER,0.0,0.0,Rollover
9469,VEHICLE INTO POLE,270.0,32.24,Side
9471,IMPACTOR INTO VEHICLE,270.0,61.46,Side
9472,VEHICLE INTO POLE,270.0,32.24,Side
9473,VEHICLE INTO POLE,270.0,32.28,Side
9474,IMPACTOR INTO VEHICLE,270.0,62.08,Side
9475,IMPACTOR INTO VEHICLE,270.0,61.4,Side
9476,IMPACTOR INTO VEHICLE,345.0,90.25,Rear
9477,IMPACTOR INTO VEHICLE,15.0,107.94,Rear
9478,IMPACTOR INTO VEHICLE,15.0,90.22,Rear
9479,IMPACTOR INTO VEHICLE,345.0,89.85,Rear
9480,IMPACTOR INTO VEHICLE,15.0,90.33,Rear
9481,IMPACTOR INTO VEHICLE,345.0,89.97,Rear
9482,IMPACTOR INTO VEHICLE,15.0,90.09,Rear
9483,IMPACTOR INTO VEHICLE,15.0,90.15,Rear
9484,VEHICLE INTO BARRIER,0.0,56.36,Frontal
9485,VEHICLE INTO POLE,270.0,32.75,Side
9486,IMPACTOR INTO VEHICLE,270.0,61.56,Side
9487,VEHICLE INTO BARRIER,0.0,56.52,Frontal
9488,IMPACTOR INTO VEHICLE,270.0,62.06,Side
9489,VEHICLE INTO POLE,270.0,32.54,Side
9490,VEHICLE INTO POLE,270.0,32.84,Side
9491,IMPACTOR INTO VEHICLE,270.0,61.91,Side
9492,VEHICLE INTO BARRIER,0.0,56.23,Frontal
9493,VEHICLE INTO BARRIER,0.0,56.31,Frontal
9494,VEHICLE INTO BARRIER,0.0,56.19,Frontal
9495,VEHICLE INTO POLE,270.0,32.19,Side
9496,VEHICLE INTO POLE,270.0,32.64,Side
9497,IMPACTOR INTO VEHICLE,270.0,61.9,Side
9498,IMPACTOR INTO VEHICLE,270.0,61.6,Side
9499,IMPACTOR INTO VEHICLE,345.0,90.07,Rear
9500,IMPACTOR INTO VEHICLE,345.0,90.08,Rear
9501,IMPACTOR INTO VEHICLE,345.0,90.1,Rear
9502,VEHICLE INTO POLE,270.0,32.22,Side
9503,VEHICLE INTO BARRIER,0.0,56.26,Frontal
9504,IMPACTOR INTO VEHICLE,270.0,61.27,Side
9505,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
9506,IMPACTOR INTO VEHICLE,270.0,62.17,Side
9507,VEHICLE INTO POLE,270.0,32.18,Side
9508,VEHICLE INTO BARRIER,0.0,56.26,Frontal
9509,VEHICLE INTO POLE,270.0,32.79,Side
9510,IMPACTOR INTO VEHICLE,270.0,61.63,Side
9511,VEHICLE INTO BARRIER,0.0,56.56,Frontal
9512,VEHICLE INTO BARRIER,0.0,56.3,Frontal
9513,IMPACTOR INTO VEHICLE,270.0,61.63,Side
9514,VEHICLE INTO POLE,270.0,32.25,Side
9515,VEHICLE INTO POLE,270.0,32.57,Side
9516,LOW RISK DEPLOYMENT,0.0,0.0,Other
9517,LOW RISK DEPLOYMENT,0.0,0.0,Other
9518,LOW RISK DEPLOYMENT,0.0,0.0,Other
9519,LOW RISK DEPLOYMENT,0.0,0.0,Other
9520,LOW RISK DEPLOYMENT,0.0,0.0,Other
9521,LOW RISK DEPLOYMENT,0.0,0.0,Other
9522,LOW RISK DEPLOYMENT,0.0,0.0,Other
9523,LOW RISK DEPLOYMENT,0.0,0.0,Other
9524,LOW RISK DEPLOYMENT,0.0,0.0,Other
9525,LOW RISK DEPLOYMENT,0.0,0.0,Other
9526,LOW RISK DEPLOYMENT,0.0,0.0,Other
9527,LOW RISK DEPLOYMENT,0.0,0.0,Other
9528,LOW RISK DEPLOYMENT,0.0,0.0,Other
9529,LOW RISK DEPLOYMENT,0.0,0.0,Other
9530,LOW RISK DEPLOYMENT,0.0,0.0,Other
9531,LOW RISK DEPLOYMENT,0.0,0.0,Other
9532,LOW RISK DEPLOYMENT,0.0,0.0,Other
9533,LOW RISK DEPLOYMENT,0.0,0.0,Other
9534,VEHICLE INTO BARRIER,0.0,39.4,Frontal
9535,VEHICLE INTO BARRIER,0.0,39.6,Frontal
9536,VEHICLE INTO BARRIER,0.0,39.6,Frontal
9537,VEHICLE INTO BARRIER,0.0,39.5,Frontal
9538,VEHICLE INTO BARRIER,0.0,39.6,Frontal
9539,LOW RISK DEPLOYMENT,0.0,0.0,Other
9540,LOW RISK DEPLOYMENT,0.0,0.0,Other
9541,LOW RISK DEPLOYMENT,0.0,0.0,Other
9542,LOW RISK DEPLOYMENT,0.0,0.0,Other
9543,LOW RISK DEPLOYMENT,0.0,0.0,Other
9544,LOW RISK DEPLOYMENT,0.0,0.0,Other
9545,IMPACTOR INTO VEHICLE,270.0,61.89,Side
9547,IMPACTOR INTO VEHICLE,270.0,61.49,Side
9548,VEHICLE INTO POLE,270.0,32.14,Side
9550,IMPACTOR INTO VEHICLE,270.0,61.33,Side
9551,VEHICLE INTO POLE,270.0,32.47,Side
9552,VEHICLE INTO BARRIER,0.0,56.17,Frontal
9553,VEHICLE INTO BARRIER,0.0,56.05,Frontal
9554,VEHICLE INTO POLE,270.0,32.2,Side
9555,IMPACTOR INTO VEHICLE,270.0,61.56,Side
9556,VEHICLE INTO POLE,270.0,32.2,Side
9557,VEHICLE INTO BARRIER,0.0,56.05,Frontal
9558,IMPACTOR INTO VEHICLE,270.0,61.83,Side
9559,VEHICLE INTO POLE,270.0,32.17,Side
9560,IMPACTOR INTO VEHICLE,270.0,61.53,Side
9561,VEHICLE INTO BARRIER,0.0,56.29,Frontal
9562,IMPACTOR INTO VEHICLE,270.0,61.8,Side
9563,VEHICLE INTO BARRIER,0.0,56.57,Frontal
9565,VEHICLE INTO POLE,270.0,31.82,Side
9566,VEHICLE INTO BARRIER,0.0,56.09,Frontal
9567,VEHICLE INTO BARRIER,0.0,56.51,Frontal
9568,VEHICLE INTO BARRIER,0.0,56.48,Frontal
9569,VEHICLE INTO BARRIER,0.0,56.39,Frontal
9570,VEHICLE INTO BARRIER,0.0,56.32,Frontal
9571,VEHICLE INTO BARRIER,0.0,56.51,Frontal
9572,IMPACTOR INTO VEHICLE,345.0,90.05,Rear
9573,IMPACTOR INTO VEHICLE,345.0,90.13,Rear
9574,IMPACTOR INTO VEHICLE,345.0,89.71,Rear
9582,IMPACTOR INTO VEHICLE,270.0,61.57,Side
9584,VEHICLE INTO POLE,270.0,32.25,Side
9585,IMPACTOR INTO VEHICLE,345.0,90.16,Rear
9586,IMPACTOR INTO VEHICLE,345.0,90.09,Rear
9587,IMPACTOR INTO VEHICLE,345.0,90.11,Rear
9588,IMPACTOR INTO VEHICLE,270.0,61.63,Side
9589,VEHICLE INTO POLE,270.0,32.32,Side
9590,VEHICLE INTO POLE,270.0,32.52,Side
9591,VEHICLE INTO BARRIER,0.0,56.89,Frontal
9592,VEHICLE INTO BARRIER,0.0,56.2,Frontal
9593,VEHICLE INTO BARRIER,0.0,56.14,Frontal
9594,VEHICLE INTO POLE,270.0,31.96,Side
9595,IMPACTOR INTO VEHICLE,270.0,62.19,Side
9597,SLED WITHOUT VEHICLE BODY,10.0,32.3,Sled
9598,SLED WITHOUT VEHICLE BODY,10.0,32.19,Sled
9599,SLED WITHOUT VEHICLE BODY,10.0,32.15,Sled
9600,SLED WITHOUT VEHICLE BODY,10.0,32.01,Sled
9601,SLED WITHOUT VEHICLE BODY,0.0,46.59,Sled
9602,SLED WITHOUT VEHICLE BODY,0.0,46.99,Sled
9603,SLED WITHOUT VEHICLE BODY,0.0,46.99,Sled
9604,SLED WITHOUT VEHICLE BODY,0.0,47.09,Sled
9605,SLED WITHOUT VEHICLE BODY,0.0,46.54,Sled
9606,SLED WITHOUT VEHICLE BODY,0.0,47.03,Sled
9607,SLED WITHOUT VEHICLE BODY,0.0,47.3,Sled
9608,SLED WITHOUT VEHICLE BODY,0.0,47.04,Sled
9609,SLED WITHOUT VEHICLE BODY,0.0,47.25,Sled
9610,SLED WITHOUT VEHICLE BODY,0.0,47.23,Sled
9611,SLED WITHOUT VEHICLE BODY,0.0,47.09,Sled
9612,SLED WITHOUT VEHICLE BODY,0.0,47.12,Sled
9613,SLED WITHOUT VEHICLE BODY,0.0,47.14,Sled
9614,SLED WITHOUT VEHICLE BODY,0.0,47.22,Sled
9615,SLED WITHOUT VEHICLE BODY,0.0,47.12,Sled
9616,SLED WITHOUT VEHICLE BODY,0.0,47.14,Sled
9617,SLED WITHOUT VEHICLE BODY,0.0,47.28,Sled
9618,SLED WITHOUT VEHICLE BODY,0.0,47.27,Sled
9619,SLED WITHOUT VEHICLE BODY,0.0,46.98,Sled
9620,SLED WITHOUT VEHICLE BODY,0.0,47.12,Sled
9621,SLED WITHOUT VEHICLE BODY,280.0,32.77,Sled
9622,SLED WITHOUT VEHICLE BODY,280.0,32.83,Sled
9623,SLED WITHOUT VEHICLE BODY,280.0,32.89,Sled
9624,SLED WITHOUT VEHICLE BODY,280.0,32.85,Sled
9625,SLED WITHOUT VEHICLE BODY,280.0,32.73,Sled
9626,SLED WITHOUT VEHICLE BODY,280.0,32.8,Sled
9627,SLED WITHOUT VEHICLE BODY,280.0,32.77,Sled
9628,SLED WITHOUT VEHICLE BODY,280.0,32.77,Sled
9629,SLED WITHOUT VEHICLE BODY,280.0,32.77,Sled
9630,SLED WITHOUT VEHICLE BODY,280.0,32.86,Sled
9631,SLED WITHOUT VEHICLE BODY,280.0,32.81,Sled
9632,SLED WITHOUT VEHICLE BODY,280.0,32.94,Sled
9633,SLED WITHOUT VEHICLE BODY,280.0,32.81,Sled
9634,SLED WITHOUT VEHICLE BODY,280.0,32.86,Sled
9635,SLED WITHOUT VEHICLE BODY,280.0,32.91,Sled
9636,SLED WITHOUT VEHICLE BODY,280.0,33.01,Sled
9637,SLED WITHOUT VEHICLE BODY,280.0,32.89,Sled
9638,SLED WITHOUT VEHICLE BODY,280.0,32.86,Sled
9639,SLED WITHOUT VEHICLE BODY,280.0,33.07,Sled
9640,SLED WITHOUT VEHICLE BODY,280.0,33.07,Sled
9641,SLED WITHOUT VEHICLE BODY,280.0,31.99,Sled
9642,SLED WITHOUT VEHICLE BODY,280.0,32.07,Sled
9648,IMPACTOR INTO VEHICLE,270.0,61.67,Side
9649,VEHICLE INTO BARRIER,0.0,56.36,Frontal
9650,ROLLOVER,0.0,0.0,Rollover
9651,ROLLOVER,0.0,0.0,Rollover
9652,ROLLOVER,0.0,0.0,Rollover
9653,ROLLOVER,0.0,0.0,Rollover
9654,ROLLOVER,0.0,0.0,Rollover
9655,ROLLOVER,0.0,0.0,Rollover
9656,ROLLOVER,0.0,0.0,Rollover
9657,ROLLOVER,0.0,0.0,Rollover
9658,ROLLOVER,0.0,0.0,Rollover
9659,ROLLOVER,0.0,0.0,Rollover
9662,VEHICLE INTO BARRIER,0.0,56.57,Frontal
9663,ROLLOVER,0.0,0.0,Rollover
9664,VEHICLE INTO BARRIER,0.0,39.6,Frontal
9665,LOW RISK DEPLOYMENT,0.0,0.0,Other
9666,LOW RISK DEPLOYMENT,0.0,0.0,Other
9667,LOW RISK DEPLOYMENT,0.0,0.0,Other
9668,LOW RISK DEPLOYMENT,0.0,0.0,Other
9669,LOW RISK DEPLOYMENT,0.0,0.0,Other
9670,LOW RISK DEPLOYMENT,0.0,0.0,Other
9671,VEHICLE INTO BARRIER,0.0,39.4,Frontal
9672,LOW RISK DEPLOYMENT,0.0,0.0,Other
9673,LOW RISK DEPLOYMENT,0.0,0.0,Other
9674,LOW RISK DEPLOYMENT,0.0,0.0,Other
9675,LOW RISK DEPLOYMENT,0.0,0.0,Other
9676,LOW RISK DEPLOYMENT,0.0,0.0,Other
9677,LOW RISK DEPLOYMENT,0.0,0.0,Other
9678,VEHICLE INTO BARRIER,0.0,39.5,Frontal
9679,LOW RISK DEPLOYMENT,0.0,0.0,Other
9680,LOW RISK DEPLOYMENT,0.0,0.0,Other
9681,LOW RISK DEPLOYMENT,0.0,0.0,Other
9682,LOW RISK DEPLOYMENT,0.0,0.0,Other
9683,LOW RISK DEPLOYMENT,0.0,0.0,Other
9684,LOW RISK DEPLOYMENT,0.0,0.0,Other
9685,LOW RISK DEPLOYMENT,0.0,0.0,Other
9686,VEHICLE INTO BARRIER,0.0,39.5,Frontal
9687,LOW RISK DEPLOYMENT,0.0,0.0,Other
9688,LOW RISK DEPLOYMENT,0.0,0.0,Other
9689,LOW RISK DEPLOYMENT,0.0,0.0,Other
9690,LOW RISK DEPLOYMENT,0.0,0.0,Other
9691,LOW RISK DEPLOYMENT,0.0,0.0,Other
9692,VEHICLE INTO BARRIER,0.0,39.6,Frontal
9696,VEHICLE INTO BARRIER,0.0,56.03,Frontal
