TestNo,ChannelName,Rank,Inst_InsCom,Description,Unit
14294,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v14294_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0454s, max@0.0478s",gn
14295,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v14295_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.05528s, max@0.05584s",gn
14299,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v14299_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0242s, max@0.0233s",gn
14316,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14316_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0462s, max@0.0497s",gn
14353,100000LERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14353_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0189s, max@0.0192s",gn
14356,10DOORLERE00AC1P,1,DRIVER SILL LR X ACCELERATION,"v14356_236aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2000; min@0.04165s, max@0.0188s",gn
14357,10DOORLERE00AC1P,1,DRIVER SILL LR X ACCELERATION,"v14357_236aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2000; min@0.0399s, max@0.03485s",gn
14358,10DOORLERE00AC1P,1,DRIVER SILL LR X ACCELERATION,"v14358_236aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2000; min@0.0197s, max@0.02335s",gn
14362,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v14362_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.06856s, max@0.0608s",gn
14366,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14366_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0286s, max@0.0236s",gn
14381,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14381_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.04s, max@0.0477s",gn
14385,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14385_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0248s, max@0.02435s",gn
14386,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v14386_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0156s, max@0.0158s",gn
14394,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14394_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0438s, max@0.04515s",gn
14395,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14395_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0706s, max@0.0699s",gn
14396,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v14396_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.03024s, max@0.03664s",gn
14425,10ENGN000000AC1P,1,TOP OF ENGINE X: Data curve has almost similar profile to Floorpan X channel.,"v14425_095aq0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0427s, max@0.0425s",gn
14427,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14427_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.05015s, max@0.07475s",gn
14438,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v14438_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.036s, max@0.0222s",gn
14445,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14445_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0284s, max@0.0289s",gn
14466,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14466_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0221s, max@0.0197s",gn
14470,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14470_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.027s, max@0.0274s",gn
14475,10DOORLERE00AC1P,1,DOOR SILL LR X ACCELERATION,"v14475_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0481s, max@0.02905s",gn
14476,10DOORLERE00AC1P,1,DOOR SILL LR X ACCELERATION,"v14476_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.01285s, max@0.02615s",gn
14477,10DOORLERE00AC1P,1,DOOR SILL LR X ACCELERATION,"Curve 238 unavailable; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@-42949.7s, max@-42949.7s",gn
14478,10DOORLERE00AC1P,1,DOOR SILL LR X ACCELERATION,"v14478_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0305s, max@0.0297s",gn
14479,10DOORLERE00AC1P,1,DOOR SILL LR X ACCELERATION,"v14479_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0309s, max@0.03195s",gn
14484,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14484_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0187s, max@0.0205s",gn
14490,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14490_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0124s, max@0.0131s",gn
14495,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14495_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0287s, max@0.0319s",gn
14497,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v14497_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=1650; min@0.02208s, max@0.02064s",gn
14500,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14500_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0362s, max@0.03825s",gn
14509,10DOORLERE00AC1P,1,DOOR SILL LR X ACCELERATION,"v14509_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.04515s, max@0.0453s",gn
14990,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14990_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0274s, max@0.0252s",gn
14995,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14995_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04505s, max@0.04565s",gn
15005,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15005_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0762s, max@0.0749s",gn
15011,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15011_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0452s, max@0.0318s",gn
15024,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15024_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0422s, max@0.0366s",gn
15027,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15027_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0336s, max@0.032s",gn
15029,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15029_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0628s, max@0.0619s",gn
15044,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15044_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0239s, max@0.0252s",gn
15045,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v15045_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.024s, max@0.0177s",gn
15046,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v15046_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=1650; min@0.0468s, max@0.04424s",gn
15047,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v15047_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.017s, max@0.0327s",gn
15050,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v15050_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02215s, max@0.02535s",gn
15060,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15060_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0132s, max@0.013s",gn
15064,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v15064_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=1650; min@0.02432s, max@0.0292s",gn
15070,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v15070_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0336s, max@0.0364s",gn
15074,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15074_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0225s, max@0.0245s",gn
15081,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v15081_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=1650; min@0.02616s, max@0.02592s",gn
15087,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v15087_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.014s, max@0.0155s",gn
15092,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15092_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0244s, max@0.0246s",gn
15101,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15101_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.052s, max@0.024s",gn
15124,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v15124_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=1650; min@0.03272s, max@0.01544s",gn
15182,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15182_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0264s, max@0.0279s",gn
15237,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v15237_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02565s, max@0.02305s",gn
15244,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15244_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0206s, max@0.0185s",gn
15250,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v15250_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0449s, max@0.0447s",gn
15261,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v15261_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04255s, max@0.04285s",gn
15266,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15266_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0503s, max@0.0428s",gn
15297,20DOORLEFR00AC2P,1,11SILBLEFR00ACYA. LEFT SIDE SILL AT FRONT SEAT AY,"v15297_101aa0.uds; Sensor: type=AC, Attach=DSLF, Prefilter Frequency=2000; min@0.0284s, max@0.00385s",gn
15299,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v15299_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02625s, max@0.0274s",gn
15302,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X REDUNDANT ->EXCEEDED CAL RANGE AT 45.1 MS,"v15302_099aq0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0455s, max@0.0451s",gn
15305,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v15305_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0494s, max@0.0202s",gn
15310,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15310_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0236s, max@0.0498s",gn
15311,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15311_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0328s, max@0.0304s",gn
15312,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v15312_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0203s, max@0.0197s",gn
15319,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v15319_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0374s, max@0.03765s",gn
15324,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15324_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0608s, max@0.0231s",gn
15330,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v15330_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0099s, max@0.0394s",gn
15335,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X ACCELERATION,"v15335_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0567s, max@0.0565s",gn
15337,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v15337_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.06505s, max@0.0649s",gn
15339,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15339_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0447s, max@0.0418s",gn
15347,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15347_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0122s, max@0.0126s",gn
15349,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v15349_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04255s, max@0.04305s",gn
15357,10DOORLEFR00AC1P,1,LEFT SILL ACCEL X,"v15357_230aa0.uds; Sensor: type=AC, Attach=DSLF, Prefilter Frequency=4000; min@0.04435s, max@0.01425s",gn
15358,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15358_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0336s, max@0.0338s",gn
15359,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v15359_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0554s, max@0.0563s",gn
15415,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v15415_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0257s, max@0.0269s",gn
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
15451,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v15451_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0179s, max@0.0181s",gn
15453,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15453_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0166s, max@0.0174s",gn
15454,10SEATLERE00AC1P,2,LEFT REAR CROSSMEMBER X,"v15454_101aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0617s, max@0.06215s",gn
15459,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v15459_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0133s, max@0.0197s",gn
15483,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15483_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0329s, max@0.0306s",gn
15484,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15484_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0491s, max@0.0249s",gn
15485,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15485_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0257s, max@0.0245s",gn
15487,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15487_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0147s, max@0.0149s",gn
15490,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15490_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0211s, max@0.0209s",gn
15491,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15491_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0465s, max@0.0175s",gn
15494,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15494_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0354s, max@0.039s",gn
15496,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15496_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0287s, max@0.0253s",gn
15498,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15498_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.033s, max@0.0399s",gn
15499,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15499_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0517s, max@0.0513s",gn
15500,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15500_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.019s, max@0.0192s",gn
15501,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15501_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0241s, max@0.0142s",gn
15503,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15503_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@-85899.4s, max@-85899.4s",gn
15504,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15504_031aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0268s, max@0.0259s",gn
15507,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v15507_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0346s, max@0.0349s",gn
15509,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v15509_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.052s, max@0.05315s",gn
